embalaje,largo,ancho,alto,peso,procedencia,temperatura,manipulacion,protocolo
C,52.966363581117825,33.78899667982577,49.322517010279,14.173445880139372,C,refrigerado,fragil,protocolo_1
C,67.94301508163358,48.79514716580257,46.08879656058743,24.035723585262577,A,ambiente,normal,protocolo_2
B,40.953101258284946,48.46735986585603,61.203798531266415,23.171367401532514,A,ambiente,normal,protocolo_2
B,61.62592564034564,57.36221922796885,77.50899319398609,39.765649653003045,D,ambiente,normal,protocolo_2
C,63.25967833171795,49.01336719348175,17.735112435729476,32.80929768134678,D,ambiente,normal,protocolo_2
B,60.359851433936136,29.042030680588628,36.30354659149032,15.090839860478216,C,ambiente,fragil,protocolo_1
C,40.57848759641007,20.404274531519732,47.377984170955784,26.44950654462765,D,refrigerado,fragil,protocolo_1
B,25.500030121035326,48.47923377219471,21.228706140191054,28.613767670860963,C,refrigerado,fragil,protocolo_1
B,43.32642501195214,28.644877343444165,54.92888283143863,27.20855799647894,A,ambiente,normal,protocolo_2
B,18.78907552477566,35.88665251293145,48.11093661420194,28.036490054973907,A,ambiente,normal,protocolo_2
B,49.470485430675126,51.02192557314575,8.968174141999192,26.788423467578735,B,refrigerado,fragil,protocolo_1
C,41.072579603260166,47.78816226590791,48.02167911735174,30.435583192682326,D,ambiente,fragil,protocolo_1
C,59.11220348983822,39.15249627106394,41.967598666195045,36.344210502343095,B,ambiente,fragil,protocolo_1
C,51.25449807262524,70.38954081852387,41.69570973975763,22.66972620692997,D,ambiente,normal,protocolo_2
B,44.281808744724195,70.65714488429512,59.87630365826855,27.71179502035357,C,refrigerado,fragil,protocolo_1
B,36.89284783102249,51.12190874689156,47.39236170577687,20.174579974607838,C,ambiente,fragil,protocolo_1
A,67.30210191524314,38.63153871615748,70.93210348311821,18.615260641784754,A,ambiente,normal,protocolo_2
B,94.56084560491163,47.74402081873732,58.66345874235401,32.3538667159531,C,ambiente,fragil,protocolo_1
C,49.30915514566688,33.39912200732268,60.065839898755186,26.41682634712583,A,ambiente,fragil,protocolo_1
B,52.48737587676066,49.62607412932365,56.8636681607316,28.648163887933922,B,ambiente,normal,protocolo_2
A,57.29986218607813,49.99364459151304,69.72215949356777,21.28060436785894,C,ambiente,normal,protocolo_2
A,16.476340980373983,46.16942635756796,53.21763626635033,24.2888278711177,D,ambiente,normal,protocolo_2
B,41.79274808091227,43.772923834946305,26.857525249954122,35.30447939311767,D,ambiente,normal,protocolo_2
A,68.4061257711435,32.37947393663012,54.75243940406253,24.4997099526282,C,ambiente,normal,protocolo_2
C,36.47349594901593,48.210104509811096,61.89430533158723,23.85842434738154,B,ambiente,fragil,protocolo_1
A,45.39799767453469,36.448108957404756,70.92745850778391,31.042101410059907,C,refrigerado,fragil,protocolo_1
C,50.70743365142217,69.70494037500562,53.77167738961526,31.64483312554231,A,refrigerado,fragil,protocolo_1
C,19.44902166378594,70.2204058825557,26.66761016990252,26.62660731991326,C,ambiente,fragil,protocolo_1
C,55.439074415858485,57.95701140443194,42.799361588514344,23.295831143451608,C,refrigerado,fragil,protocolo_1
B,56.53565276445867,27.2329669888033,42.31561185809555,26.509208599447746,C,ambiente,normal,protocolo_2
C,57.74341814521015,56.87405556480526,65.3211908119163,33.71950514245221,D,ambiente,normal,protocolo_2
C,71.68137881568086,50.49745376892727,54.270560425253514,34.229276459880126,D,ambiente,fragil,protocolo_1
A,70.78026722542933,55.26699380399805,53.057867840053305,14.898002800795808,C,ambiente,normal,protocolo_2
B,83.58758485491126,58.517990207345946,35.226473114667655,31.67319377174864,B,ambiente,normal,protocolo_2
B,28.546546867694627,38.755918323199175,34.373920809993464,19.75629324205217,B,ambiente,normal,protocolo_2
B,29.613186293323867,77.71890634513446,31.666961645820447,23.234786461075497,B,ambiente,normal,protocolo_2
C,25.179308455238363,46.86418560216634,65.8296738044358,26.89818281931101,A,refrigerado,fragil,protocolo_1
A,69.63542284404873,41.686121920233404,63.222701899147715,14.973572848357737,A,ambiente,fragil,protocolo_1
A,66.11999113866307,52.27296797239566,30.44447072080211,18.03401170075364,D,ambiente,fragil,protocolo_1
C,41.37984302903254,38.88551521858318,69.81414852095043,22.638236833959635,C,ambiente,normal,protocolo_2
B,27.154781263464375,42.06934827037759,55.25152656107273,24.972798671638927,A,ambiente,normal,protocolo_2
C,58.7966485252154,46.06187558868589,46.949117498230805,27.91248701223409,A,ambiente,normal,protocolo_2
C,64.76350041333447,62.984712184764646,43.4579912184001,25.33622516312774,A,ambiente,normal,protocolo_2
B,49.64909907249489,41.89174514994858,75.73261553357611,20.76282722717378,B,ambiente,fragil,protocolo_1
A,42.679893646286445,72.99257141186673,81.12938579820097,26.103405662824876,B,ambiente,normal,protocolo_2
B,68.30120459823262,92.00584039847897,41.93671157791832,27.591813626593474,C,ambiente,fragil,protocolo_1
A,51.57005325734246,18.05581736694455,23.85578854203255,22.348599502659308,B,ambiente,normal,protocolo_2
C,56.2528500721498,65.54467394822677,43.84804081170291,28.8641912633056,A,ambiente,normal,protocolo_2
B,50.9090883184236,47.54014527058269,42.84402611203055,21.064981582890297,D,refrigerado,fragil,protocolo_1
C,72.57789050639083,44.14252704131486,58.29541631530476,25.577039998845272,A,ambiente,normal,protocolo_2
A,16.530487435079472,70.46802866855161,46.731714947559674,26.800199201602606,B,ambiente,normal,protocolo_2
B,62.94502230347891,66.72514040783625,49.94426503027365,28.86019149771628,B,ambiente,normal,protocolo_2
B,74.69706917076454,43.927049036730516,56.83817860491341,24.842393592729877,A,ambiente,normal,protocolo_2
A,45.78981054989957,26.34041625812123,59.964366586400544,21.220585521303363,A,refrigerado,fragil,protocolo_1
A,65.74050084734337,38.04618359413731,91.00155619269165,20.136289618343785,A,ambiente,fragil,protocolo_1
C,57.06092405301962,41.65395732286413,31.438424378366573,22.509497590924607,D,ambiente,normal,protocolo_2
B,30.822417885191584,54.293662824020295,51.89895476493194,27.140684414856857,C,ambiente,normal,protocolo_2
A,50.946063575985974,48.526484009102546,46.52227292230462,25.29527422452683,C,ambiente,normal,protocolo_2
C,46.27871613757659,55.80057620431393,59.52213959265484,22.414836661643605,D,ambiente,normal,protocolo_2
B,29.797275415702178,47.7275678975368,54.90469886938797,24.026882307687806,C,ambiente,normal,protocolo_2
B,31.868046131136676,59.499490109200714,37.818987131538336,30.64251199395051,A,refrigerado,fragil,protocolo_1
B,54.020396613901944,47.98470248958783,73.26804394111488,17.182979455291907,D,ambiente,fragil,protocolo_1
C,42.48670942739396,33.35156462780909,52.70380579093245,21.894756859554015,D,refrigerado,fragil,protocolo_1
B,45.322804406050984,49.37266733376686,77.15906732715607,24.32374734416177,C,ambiente,normal,protocolo_2
C,49.06795862005778,74.38207022754742,46.929400735943325,31.89308597349043,C,refrigerado,fragil,protocolo_1
C,49.25495710683073,67.05923341475827,30.0400657901743,29.911785515155536,B,ambiente,normal,protocolo_2
A,47.06728092783635,47.9377589914662,40.08308163934586,19.6953659391081,A,ambiente,fragil,protocolo_1
B,20.08533498905647,29.196859801519317,40.9768860709823,30.441509370181585,D,ambiente,fragil,protocolo_1
B,44.12494835155536,43.62814188000946,54.24288964275335,30.766927871451255,C,refrigerado,fragil,protocolo_1
A,31.039945080528106,38.69266965878489,58.878636374170874,32.59329019104826,C,ambiente,fragil,protocolo_1
A,50.17702387008673,61.58444507358931,70.66777501440644,25.67891386026756,C,ambiente,normal,protocolo_2
A,60.75703834031709,50.636631149889254,67.24524961339769,27.878419588546024,C,refrigerado,fragil,protocolo_1
A,68.24648893148162,84.41010847935995,27.91626714393231,21.755529985113014,C,ambiente,normal,protocolo_2
B,25.874293368816062,36.076753446499055,38.53600557163551,30.04515311088968,C,ambiente,normal,protocolo_2
B,35.102880610030994,64.18968379008557,38.88482547878751,29.160543285903785,C,refrigerado,fragil,protocolo_1
A,53.64603820543692,49.37310454167201,62.563273734439946,31.10953181667268,C,ambiente,normal,protocolo_2
B,30.79764631571652,46.313192833858125,37.99280003064727,28.763066400299618,A,ambiente,normal,protocolo_2
C,60.49918157076956,41.47341375339301,46.919416770256476,23.52285875715593,D,ambiente,fragil,protocolo_1
C,59.25697244453581,37.88130442747469,47.7724876697373,24.393220976962,B,refrigerado,fragil,protocolo_1
A,44.39863257383192,56.34005551572397,39.86969500821155,24.777191844750604,D,ambiente,normal,protocolo_2
A,58.00443354658275,52.1670178978644,51.47324716075291,27.2233844904352,D,refrigerado,fragil,protocolo_1
B,54.36114448516038,86.63157075575555,38.67410820639542,21.948380418339212,B,ambiente,normal,protocolo_2
B,54.860975310261495,59.90628943290485,67.46259139977157,26.22389235407153,D,ambiente,normal,protocolo_2
A,59.812587512559055,63.59330320194595,50.28013496060983,29.192127015346358,B,ambiente,normal,protocolo_2
A,48.67455643354653,40.479143398892845,50.95575629832899,28.353154574160058,C,ambiente,normal,protocolo_2
B,49.97994704687943,79.40201695659518,28.29357610461266,30.098383182272617,C,refrigerado,fragil,protocolo_1
B,26.481824066446176,58.24311818379485,78.26774436582869,26.42948279128089,C,ambiente,fragil,protocolo_1
C,46.63806714954998,85.89875246172932,74.63300089668473,29.441797376773508,B,ambiente,normal,protocolo_2
C,52.74665134799329,70.83422572745698,29.95417342964332,23.17830164383503,D,ambiente,normal,protocolo_2
C,39.649732625375705,39.58579880548547,58.96921030504249,24.54594147428689,B,ambiente,fragil,protocolo_1
A,81.1633415211623,38.31622223086406,58.53974475161,30.853218724176344,D,ambiente,fragil,protocolo_1
B,62.706434540141466,40.017641004543435,47.56980444818232,20.187715167529717,B,refrigerado,fragil,protocolo_1
B,67.25036190999585,63.66993523913173,46.21966288752338,21.798179592344248,B,ambiente,normal,protocolo_2
B,46.5081543038754,47.00249356621803,53.24927629786657,23.743798447016463,A,ambiente,fragil,protocolo_1
C,38.691659051136135,29.52855998901003,62.77774616915424,28.932322441896684,C,ambiente,normal,protocolo_2
B,30.53616665683975,43.74660674962936,73.42835699838838,23.730678801854225,B,ambiente,fragil,protocolo_1
B,57.7337771781724,19.603900783547196,70.80213848714456,27.5791496675579,A,ambiente,normal,protocolo_2
C,40.371253043742705,54.76648479166335,40.989204094755976,23.16650302061294,A,refrigerado,fragil,protocolo_1
A,49.386456008272205,57.534750414255875,71.0218623406277,16.205925199166337,D,refrigerado,fragil,protocolo_1
C,17.230655048041534,78.11942007693574,64.94946811948883,25.463375407710373,A,ambiente,normal,protocolo_2
C,56.19174480678364,37.61363632976745,66.67500761674287,27.602079209899372,B,ambiente,normal,protocolo_2
B,66.38644237141338,59.235472516428416,45.73978383237375,29.414251594495525,C,ambiente,fragil,protocolo_1
B,50.43890397635143,39.77133665094254,43.790574718616746,16.79072287999514,C,refrigerado,fragil,protocolo_1
C,39.36052958574671,53.71097537704378,30.18836286982954,21.62378392026179,C,ambiente,normal,protocolo_2
A,55.05422001308252,46.260486395846115,88.91601902708726,34.08582692274694,D,ambiente,normal,protocolo_2
B,61.70971690314892,48.7588928589012,61.496073782143526,19.980303582283597,C,ambiente,normal,protocolo_2
C,79.64911900963624,58.08742361098889,61.18198217484222,26.4794895644547,B,ambiente,normal,protocolo_2
C,44.60451158718575,50.36204259594273,32.664769502095915,23.870574838463572,A,ambiente,normal,protocolo_2
A,48.31042343596137,55.69556692630652,47.73490535596277,18.17240990013677,B,ambiente,normal,protocolo_2
C,34.8442912109171,34.90691474207577,62.097533969496304,32.01897377956459,A,refrigerado,fragil,protocolo_1
B,95.74131637049845,64.5455656018237,51.44343395097821,22.751949624324318,B,ambiente,normal,protocolo_2
B,45.430597652867014,57.11278529681146,44.721642422735144,23.72488959523914,A,ambiente,normal,protocolo_2
A,65.88336627951357,53.79258876479724,62.19444853372794,27.541926158346683,C,ambiente,fragil,protocolo_1
B,54.00470129294362,19.118557985656917,48.1109786162654,25.386933691690135,B,ambiente,fragil,protocolo_1
B,40.8762508339095,60.819477775864556,50.34339251983583,30.560582660388057,B,ambiente,normal,protocolo_2
B,39.292192307442996,27.160490551325775,35.882308156914796,32.49190284457538,D,ambiente,normal,protocolo_2
C,61.875777745627246,54.13246650654518,50.50988950140815,26.567272820206203,B,ambiente,fragil,protocolo_1
B,63.22438507137119,53.787018550432244,34.20106284544006,35.351971700607564,A,ambiente,fragil,protocolo_1
C,48.86321693598965,35.469217887779116,36.16428308400957,18.5760279766926,A,ambiente,normal,protocolo_2
A,46.85138876761418,51.89058194996786,26.813640669636218,30.176088542066946,C,ambiente,fragil,protocolo_1
A,57.67816821739171,32.39219688511788,56.32133129901123,19.144886346812783,D,ambiente,normal,protocolo_2
B,54.96347146473066,75.62099244964986,24.957764361504683,16.896988701675223,D,refrigerado,fragil,protocolo_1
B,60.94522739512667,52.734658705697285,62.53222753071234,31.295419345005058,B,refrigerado,fragil,protocolo_1
C,21.34729657726167,44.23481227833382,37.65679999992782,24.816808709177792,B,ambiente,normal,protocolo_2
A,52.844750937108515,25.54245931482884,56.02684782098284,23.77528472916761,B,ambiente,normal,protocolo_2
B,36.82061224862471,85.9215105441638,47.431951974689234,21.374223534696917,C,refrigerado,fragil,protocolo_1
A,58.88739627162225,36.03981024656285,55.681687496768426,30.932107003232446,C,ambiente,normal,protocolo_2
B,75.54888790507533,57.53480977167468,31.971664329087695,24.146772592194598,A,ambiente,normal,protocolo_2
A,67.42208018806711,52.73943790839341,48.731059920793264,18.50369946564376,C,ambiente,normal,protocolo_2
C,38.55210166503115,58.477222762033264,64.41575257827965,19.75444190957982,D,refrigerado,fragil,protocolo_1
C,37.596984859207055,63.43169755735041,63.476003859896906,17.513856561837144,B,ambiente,normal,protocolo_2
C,66.82895721144509,54.217009806033616,33.3540824446041,17.870126192716,B,ambiente,normal,protocolo_2
B,47.16436622196605,47.40579081418706,36.885914242283505,21.94585319078152,D,refrigerado,fragil,protocolo_1
B,54.001157825399815,38.206735219930195,44.64329312039353,28.1587331583821,A,ambiente,normal,protocolo_2
A,65.73650558876749,42.862553701603495,30.376110614902053,27.44221378040606,A,ambiente,normal,protocolo_2
C,61.35647234336021,58.1348253284445,40.840507212267376,24.924811112194032,B,ambiente,normal,protocolo_2
C,42.36678927006567,56.56857377265959,58.186051290142586,29.357048741097316,D,ambiente,normal,protocolo_2
C,76.35064211368298,47.807884618579,66.17832600338002,27.852337163977182,B,ambiente,normal,protocolo_2
A,88.2985999518088,55.94010084092933,49.669318041205194,26.628050399777816,A,ambiente,normal,protocolo_2
B,48.4207212237234,38.51255158166552,33.70505438642987,15.305224862471578,D,ambiente,fragil,protocolo_1
C,43.73552484681657,44.37240874754427,37.6012967869038,20.467703403341524,B,refrigerado,fragil,protocolo_1
A,45.19266230466241,60.16732885533535,64.48126053507714,22.15099988486536,D,ambiente,normal,protocolo_2
A,55.18377947420079,65.07077380988086,43.62891269799334,14.696903277571685,B,refrigerado,fragil,protocolo_1
A,69.14575720467475,26.23296031547149,30.711782770248863,23.998236801281898,D,ambiente,fragil,protocolo_1
A,63.080455038208704,41.485021293817894,64.95444581142901,31.97501911883346,C,ambiente,normal,protocolo_2
C,55.29851830168455,27.279970818715906,23.51992006709139,24.083328173218884,A,ambiente,normal,protocolo_2
B,27.554118392515587,54.58610158927821,34.93835355407377,30.502655726185218,C,ambiente,normal,protocolo_2
B,74.69605421858273,44.67813800314702,67.5064029490018,30.251527256286785,B,ambiente,normal,protocolo_2
B,37.4761959787771,39.35508238054007,50.54883173796119,28.44485861991958,D,refrigerado,fragil,protocolo_1
B,43.65691477257796,73.69966554756142,55.09976101049352,22.234934224806185,B,ambiente,normal,protocolo_2
A,32.76152790876067,56.434970085686885,71.40397421320476,26.611213986778992,B,ambiente,normal,protocolo_2
A,46.7828752460582,42.48213034430502,35.0441824705741,23.359627528405976,A,ambiente,normal,protocolo_2
C,43.60479865171358,33.356057991444175,60.92018879607643,22.801146903900754,A,ambiente,normal,protocolo_2
B,52.9432469770825,35.897488543246794,49.23202149324169,29.923859879309973,D,ambiente,normal,protocolo_2
C,50.09358073159748,27.54195083497033,44.27073656613315,27.301615319708755,C,ambiente,normal,protocolo_2
A,47.249144050686695,42.31317429826921,85.65273078090286,30.26625456845996,A,ambiente,normal,protocolo_2
